Claim_ID,Food_ID,Receiver_ID,Status,Timestamp,Claim_Date,Claim_Year,Claim_Month,Claim_Day,Claim_Hour,Name,Type,City,Contact
967,890,168,Pending,2025-03-12 16:42:00,2025-03-12,2025,March,Wednesday,16,Kayla Johnson,Shelter,East Timhaven,786.534.5065
968,637,37,Cancelled,2025-03-19 00:50:00,2025-03-19,2025,March,Wednesday,0,Angel Adams,Shelter,West Erik,+1-785-849-9596x994
969,836,408,Cancelled,2025-03-16 02:39:00,2025-03-16,2025,March,Sunday,2,Jennifer Mccoy,Individual,Morganville,(430)171-1148x1808
970,997,497,Cancelled,2025-03-05 02:55:00,2025-03-05,2025,March,Wednesday,2,Miss Jamie Gonzalez DDS,Charity,Proctorville,(011)132-1619x1390
971,596,330,Completed,2025-03-10 12:51:00,2025-03-10,2025,March,Monday,12,Kimberly Hamilton,Individual,North Bruce,398-486-8232x9944
972,623,87,Pending,2025-03-06 04:36:00,2025-03-06,2025,March,Thursday,4,Tammy Walker MD,Charity,West Ronaldland,(982)044-7177
973,284,559,Pending,2025-03-08 20:43:00,2025-03-08,2025,March,Saturday,20,Randy Martinez,Shelter,Brownville,001-788-451-1379x961
974,643,371,Cancelled,2025-03-03 19:08:00,2025-03-03,2025,March,Monday,19,William Frederick,NGO,Port Dean,001-228-551-9866
975,226,132,Cancelled,2025-03-01 05:18:00,2025-03-01,2025,March,Saturday,5,Katherine Gomez,Charity,South Jasonberg,(609)802-2108x3673
976,551,409,Completed,2025-03-07 12:50:00,2025-03-07,2025,March,Friday,12,Matthew Simmons PhD,Shelter,Brandonhaven,001-040-668-4559x58950
977,853,193,Pending,2025-03-05 20:11:00,2025-03-05,2025,March,Wednesday,20,Jesse Brown,Charity,Figueroaport,001-481-425-0706x82893
978,818,799,Cancelled,2025-03-11 06:11:00,2025-03-11,2025,March,Tuesday,6,Adam Moore,Charity,East Josephview,+1-119-080-3260x81212
979,855,553,Completed,2025-03-07 08:39:00,2025-03-07,2025,March,Friday,8,Scott Proctor,Shelter,Adamland,(998)282-2315x7499
980,925,652,Pending,2025-03-18 11:35:00,2025-03-18,2025,March,Tuesday,11,Sandy Ward,Shelter,North Michael,+1-532-646-0437x1719
981,615,839,Cancelled,2025-03-10 15:58:00,2025-03-10,2025,March,Monday,15,Michael Cox,NGO,North Kelly,001-953-739-5146x845
982,670,871,Cancelled,2025-03-19 02:27:00,2025-03-19,2025,March,Wednesday,2,Veronica Adams,Individual,Natalieside,3857123680
983,300,755,Pending,2025-03-18 19:10:00,2025-03-18,2025,March,Tuesday,19,Eugene Beltran,Shelter,South Samanthaburgh,001-696-616-2431x933
984,1,368,Completed,2025-03-19 06:19:00,2025-03-19,2025,March,Wednesday,6,Debra Murray,NGO,Duncanchester,566-832-5437
985,380,113,Completed,2025-03-17 22:32:00,2025-03-17,2025,March,Monday,22,Jonathan Young,Shelter,Georgeborough,164-864-1786x77029
986,915,875,Completed,2025-03-05 13:19:00,2025-03-05,2025,March,Wednesday,13,Scott Smith,Individual,New Donnahaven,001-376-965-5711
987,579,769,Cancelled,2025-03-04 13:27:00,2025-03-04,2025,March,Tuesday,13,John Warner,Shelter,Cookhaven,+1-003-320-5395
988,272,191,Pending,2025-03-04 07:18:00,2025-03-04,2025,March,Tuesday,7,Brent Anderson,Shelter,New Seanburgh,2254787600
989,799,272,Pending,2025-03-08 13:03:00,2025-03-08,2025,March,Saturday,13,Walter Carter,Shelter,Brianchester,(170)734-4123x02001
990,791,943,Cancelled,2025-03-19 15:41:00,2025-03-19,2025,March,Wednesday,15,Rebecca Lucas,Charity,New Jessicabury,721.446.3873x3399
991,175,984,Pending,2025-03-20 03:50:00,2025-03-20,2025,March,Thursday,3,Steve Kirby,Charity,Travishaven,815.195.8711x59256
992,251,394,Completed,2025-03-17 10:54:00,2025-03-17,2025,March,Monday,10,Kyle Kerr,Charity,Sarahville,(065)853-7158x4157
993,635,341,Cancelled,2025-03-19 12:40:00,2025-03-19,2025,March,Wednesday,12,Anna Buckley,Individual,Murphyfort,421.281.9097x013
994,107,93,Cancelled,2025-03-03 22:13:00,2025-03-03,2025,March,Monday,22,Allison Bray,Individual,Alexatown,001-122-277-3588
995,190,105,Completed,2025-03-10 00:46:00,2025-03-10,2025,March,Monday,0,Trevor Wilson,NGO,North Pamela,001-651-719-1403x4050
996,855,211,Completed,2025-03-13 19:40:00,2025-03-13,2025,March,Thursday,19,Judy Griffith,Charity,Baileyville,+1-255-391-6382x12809
997,980,746,Cancelled,2025-03-17 22:04:00,2025-03-17,2025,March,Monday,22,Kenneth Barnes,NGO,South Lindsay,(868)434-0244
998,832,967,Cancelled,2025-03-13 18:00:00,2025-03-13,2025,March,Thursday,18,Samantha Sherman,Individual,Port Cindyberg,(659)277-6748x37772
999,917,90,Completed,2025-03-01 15:31:00,2025-03-01,2025,March,Saturday,15,Alvin West,Shelter,Kellybury,(417)314-8724
1000,596,950,Cancelled,2025-03-13 12:51:00,2025-03-13,2025,March,Thursday,12,Caitlin Bennett,NGO,Delacruzborough,(351)050-3132x9588
